Student_ID,Age,Gender,Education_Level,Course_Name,Time_Spent_on_Videos,Quiz_Attempts,Quiz_Scores,Forum_Participation,Assignment_Completion_Rate,Engagement_Level,Final_Exam_Score,Learning_Style,Feedback_Score,Dropout_Likelihood,Final_Exam_Category
S08315,0.029411765,0,2,0,0.296523517,0.333333333,0.579710145,0.510204082,0.169491525,2,0.333333333,3,0.75,0,Low
S08316,0.705882353,0,2,1,0.071574642,0,0.52173913,0.326530612,0.593220339,2,0.797101449,1,0,0,High
S08317,0.088235294,2,2,4,0.169734151,0.333333333,0.942028986,0,0.847457627,2,0.724637681,1,0.5,0,Medium
S08318,0.941176471,0,2,1,0.529652352,0.333333333,0.710144928,0.265306122,0.983050847,2,0.231884058,1,1,1,Low
S08319,0.617647059,1,2,1,0.216768916,0,0.52173913,0.510204082,0.966101695,0,0.898550725,1,0.5,1,High
S08320,0.911764706,0,0,2,0.521472393,0.666666667,0.884057971,0.734693878,0.322033898,2,0.347826087,2,0.75,0,Low
S08321,0.588235294,0,2,4,0.678936605,0.333333333,0.608695652,0.163265306,0.288135593,1,0.31884058,3,0,0,Low
S08322,0.147058824,1,2,1,0.914110429,1,0.130434783,0.06122449,0.779661017,2,0.608695652,0,0.25,1,Medium
S08323,0.617647059,1,0,0,0.006134969,0,0.942028986,0.795918367,0.762711864,2,0.144927536,1,0.5,0,Low
S08324,0.029411765,0,0,1,0.511247444,1,0.217391304,0.571428571,0.491525424,1,0.130434783,1,0,0,Low
S08325,0.117647059,1,0,2,0.805725971,0,0.347826087,0.571428571,0.152542373,1,0.768115942,0,1,1,High
S08326,0.529411765,1,0,3,0.134969325,0.666666667,0.884057971,0.612244898,0.305084746,2,0.420289855,1,0.75,0,Low
S08327,0.705882353,0,0,3,0.45398773,0.333333333,0.492753623,0.959183673,0.372881356,1,0.884057971,3,0,0,High
S08328,0,0,1,4,0.564417178,0.666666667,0.130434783,0.816326531,0.898305085,2,0.579710145,0,0.5,0,Medium
S08329,0.294117647,1,1,1,0.918200409,0.333333333,0.637681159,0.102040816,0.372881356,0,0.739130435,2,0.25,0,Medium
S08330,0.382352941,0,2,1,0.887525562,0,0.347826087,0.612244898,1,2,0.217391304,3,0,0,Low
S08331,0.588235294,0,1,0,0.370143149,0.333333333,0.623188406,0.795918367,0.288135593,1,0.956521739,2,1,0,High
S08332,0.911764706,1,2,3,0.54805726,1,0.144927536,0.816326531,0.406779661,2,0.695652174,0,0.5,1,Medium
S08333,0.441176471,1,2,2,0.629856851,1,0.942028986,0.775510204,0.440677966,2,0.028985507,0,0.75,1,Low
S08334,0.588235294,0,2,4,0.850715746,0.666666667,0.608695652,0.836734694,0.305084746,2,1,1,0.75,0,High
S08335,0.294117647,0,2,0,0.417177914,0.333333333,0.84057971,0.551020408,0.050847458,2,0.985507246,1,0.25,1,High
S08336,0.441176471,1,2,2,0.558282209,1,0.231884058,0.897959184,0.796610169,1,0.420289855,3,1,0,Low
S08337,0.735294118,1,2,0,0.290388548,1,0.826086957,0.224489796,0.542372881,1,0.072463768,1,1,0,Low
S08338,0.558823529,0,0,1,0.349693252,0.333333333,0.826086957,0.897959184,0.322033898,1,0.811594203,0,0.25,0,High
S08339,0.676470588,1,0,4,0.341513292,0,0.608695652,0.734693878,0.118644068,0,0.652173913,1,1,0,Medium
S08340,0.470588235,1,2,4,0.241308793,0,0.579710145,0.87755102,0.677966102,2,0.579710145,0,0.75,0,Medium
S08341,0.088235294,0,2,3,0.208588957,1,0.028985507,0.428571429,0.440677966,0,0.463768116,3,1,0,Low
S08342,0.058823529,1,1,0,0.085889571,0.666666667,0.014492754,0.510204082,0.915254237,2,0.231884058,1,0.25,0,Low
S08343,0.117647059,0,2,2,0.824130879,0.666666667,0.811594203,0.346938776,0.033898305,2,1,2,0.75,1,High
S08344,0.558823529,1,2,2,0.102249489,0,0.420289855,0.020408163,0.203389831,2,0.652173913,2,0.25,0,Medium
S08345,0.176470588,1,2,3,0.934560327,1,0.289855072,0.93877551,0.050847458,0,0.217391304,1,1,0,Low
S08346,0.205882353,0,1,0,0.72597137,0,0.913043478,0.020408163,0.847457627,0,0.637681159,2,0.75,0,Medium
S08347,0.588235294,1,0,1,0.210633947,1,0.565217391,0.734693878,0.593220339,2,0.463768116,1,1,0,Low
S08348,0.588235294,0,2,3,0.384458078,0.666666667,0.739130435,0.979591837,0.338983051,2,0.898550725,1,0.25,0,High
S08349,0.5,0,2,3,0.521472393,0.333333333,0.391304348,0.224489796,0.661016949,2,0.47826087,3,0.75,0,Low
S08350,0.411764706,0,2,1,0.856850716,0,0.739130435,0.244897959,0.237288136,1,0.333333333,3,0.5,0,Low
S08351,0.941176471,2,0,4,0.6400818,0,0.942028986,0.775510204,0.118644068,0,0,1,0.75,0,
S08352,0.882352941,1,0,2,0.81595092,0.666666667,0.492753623,0.489795918,0.796610169,0,0.188405797,1,1,0,Low
S08353,0.235294118,1,0,1,0.45194274,0,0.449275362,0.346938776,0.169491525,2,0.376811594,1,1,1,Low
S08354,0.735294118,0,2,4,0.496932515,0.333333333,0.52173913,0.326530612,0.898305085,0,0.84057971,3,0,0,High
S08355,0.470588235,0,0,3,0.151329243,0.333333333,0.913043478,0.816326531,0.983050847,1,0.68115942,3,0.5,0,Medium
S08356,0.617647059,0,2,0,0.220858896,0.666666667,0.623188406,0.653061224,0.186440678,2,0.101449275,2,0.5,0,Low
S08357,0.558823529,0,1,3,0.433537832,1,0.028985507,0.714285714,0.338983051,2,0.68115942,2,0.25,0,Medium
S08358,0.617647059,1,2,0,0.126789366,0,0.31884058,0.428571429,0.847457627,2,0.376811594,1,0.5,0,Low
S08359,0.911764706,1,2,4,0.124744376,1,0.695652174,0.224489796,0.016949153,2,0.47826087,2,0.5,0,Low
S08360,0.558823529,0,1,4,0.785276074,1,0.579710145,0.387755102,0.288135593,2,0.536231884,2,0.5,0,Medium
S08361,0.941176471,1,1,3,0.439672802,0.666666667,0.652173913,0.87755102,0.254237288,1,0.739130435,2,1,1,Medium
S08362,0.823529412,0,1,2,0.721881391,0,0.869565217,0.979591837,0.06779661,0,0.217391304,0,1,0,Low
S08363,0.411764706,1,1,4,0.552147239,0.666666667,0.942028986,0.448979592,0.406779661,2,1,0,0.75,0,High
S08364,0.705882353,1,2,1,0.222903885,0.666666667,0.695652174,0.673469388,0.016949153,2,0.028985507,1,0.5,1,Low
S08365,0.470588235,0,0,1,0.664621677,0,0.507246377,0.693877551,0.440677966,2,0.608695652,3,0.75,0,Medium
S08366,0.205882353,0,0,0,0.705521472,0.333333333,0.420289855,0.224489796,0.084745763,2,0.101449275,2,0.75,0,Low
S08367,0.794117647,0,2,0,0.018404908,1,0.347826087,0.795918367,0.847457627,2,0.144927536,1,1,0,Low
S08368,0.5,1,2,2,0.764826176,0,0.376811594,0.285714286,0.13559322,0,0.695652174,1,0.75,0,Medium
S08369,0.294117647,0,2,2,0.899795501,0.333333333,0.47826087,0.816326531,0.610169492,2,0.420289855,2,0.25,0,Low
S08370,0.470588235,0,1,0,0.145194274,0,0.724637681,0.836734694,0.254237288,2,0.391304348,1,0.5,0,Low
S08371,1,1,2,2,0.153374233,0.666666667,0.289855072,0.285714286,0.711864407,2,0.507246377,3,1,0,Medium
S08372,0.705882353,1,1,0,0.707566462,1,0.463768116,0.163265306,0.813559322,2,0.231884058,2,1,1,Low
S08373,0.411764706,0,2,2,0.331288344,0,0.985507246,0.612244898,0.508474576,0,0.623188406,3,0.75,0,Medium
S08374,0.470588235,1,2,4,0.253578732,0.666666667,0.594202899,0.265306122,0.915254237,2,0.826086957,2,0,0,High
S08375,0.382352941,1,2,3,0.083844581,1,0.231884058,0.755102041,0.627118644,2,0.942028986,1,0,0,High
S08376,0.941176471,1,2,3,0.08997955,1,0.362318841,0.469387755,0.423728814,1,0.826086957,2,1,0,High
S08377,0.352941176,1,2,0,0.705521472,0,0.405797101,0.346938776,0.440677966,0,0.492753623,2,1,0,Low
S08378,0.735294118,0,0,4,0.981595092,0.333333333,0.057971014,0.102040816,0.491525424,0,0,1,0,0,
S08379,0.176470588,1,2,3,0.204498978,0,0.898550725,0.979591837,0,2,0.753623188,3,0.75,0,High
S08380,0.529411765,0,0,1,0.689161554,0.333333333,0.130434783,0.081632653,0.220338983,1,0.623188406,0,1,0,Medium
S08381,0.029411765,1,0,2,0.803680982,0.666666667,0.666666667,0.040816327,0.711864407,2,0.623188406,3,0.75,0,Medium
S08382,0.823529412,0,2,1,0.343558282,0.666666667,0.275362319,0.428571429,0.220338983,2,0.797101449,0,0,0,High
S08383,0.323529412,0,1,0,0.975460123,0,0.942028986,0.591836735,0.06779661,2,0.202898551,2,1,0,Low
S08384,0.352941176,0,2,0,0.284253579,1,0.608695652,0.816326531,0.016949153,0,0.52173913,2,1,0,Medium
S08385,0.588235294,0,1,1,0.840490798,0.333333333,0.347826087,0.857142857,0.898305085,1,0.31884058,2,0.5,0,Low
S08386,0.794117647,1,0,1,0.480572597,0.666666667,0.304347826,0.612244898,0.050847458,0,0.101449275,2,0.25,0,Low
S08387,0.647058824,0,0,3,0.306748466,0.666666667,0.985507246,0.673469388,0.101694915,2,0.47826087,3,0,0,Low
S08388,0.352941176,1,1,1,0.466257669,1,0.565217391,0.081632653,0.288135593,2,0.014492754,2,0.5,0,Low
S08389,0.558823529,0,0,1,0.280163599,0.666666667,0.884057971,0.591836735,0.661016949,0,0.086956522,0,0.25,0,Low
S08390,0.382352941,1,0,1,0.967280164,1,0.405797101,0.346938776,0.677966102,1,0.971014493,3,1,0,High
S08391,0.794117647,1,1,2,0.63394683,1,0.260869565,0.673469388,0.288135593,1,0.043478261,0,0.25,0,Low
S08392,0.117647059,0,2,1,0.779141104,1,0.188405797,0.102040816,0.457627119,2,0.797101449,0,0,0,High
S08393,0.823529412,0,2,2,0.071574642,1,0.942028986,0.469387755,0,2,0.246376812,0,0,0,Low
S08394,0.088235294,1,2,2,0.321063395,0.333333333,0.724637681,0.857142857,0.152542373,2,0.014492754,0,0.75,1,Low
S08395,0.647058824,0,0,1,0.981595092,1,0.188405797,0.816326531,0.610169492,0,0.347826087,3,0,0,Low
S08396,0.882352941,0,2,4,0.18404908,1,0.130434783,0.918367347,0.762711864,1,0.391304348,1,0,0,Low
S08397,0.588235294,0,2,2,0.662576687,0.333333333,0.826086957,1,0.203389831,0,0.434782609,2,1,0,Low
S08398,0.117647059,0,0,2,0.45807771,0.666666667,0.739130435,0.959183673,0.898305085,2,0,2,0.25,0,
S08399,0.558823529,0,1,2,0.597137014,0.333333333,0.391304348,0.306122449,0.949152542,0,0.855072464,2,0,0,High
S08400,0.058823529,0,2,4,0.527607362,1,0.68115942,0.857142857,0.389830508,0,0.289855072,3,0.5,0,Low
S08401,0.205882353,1,0,0,0.529652352,0,1,0.489795918,0.305084746,2,0.347826087,1,1,0,Low
S08402,0.058823529,1,2,0,0.323108384,0,0.637681159,0.857142857,0.101694915,2,0.130434783,1,1,0,Low
S08403,0.088235294,1,0,0,0.449897751,1,0.985507246,0.102040816,0.915254237,1,0.463768116,2,1,1,Low
S08404,0.058823529,0,0,3,0.73006135,0.666666667,0.260869565,0.632653061,0.169491525,2,0.594202899,0,1,0,Medium
S08405,0.411764706,0,2,1,0.380368098,0,0.652173913,0.714285714,0.627118644,0,0.130434783,2,1,1,Low
S08406,1,1,2,4,0.73006135,0,0.188405797,0.693877551,0.694915254,2,0.739130435,0,0.5,0,Medium
S08407,0.852941176,0,2,1,0.873210634,0.333333333,0.898550725,0.653061224,0,2,0.652173913,1,0,0,Medium
S08408,0.882352941,0,0,2,0.535787321,0.666666667,0.695652174,0.346938776,0.186440678,2,0.913043478,1,0.25,0,High
S08409,0.823529412,1,2,4,0.085889571,0.333333333,0.463768116,0.530612245,0.627118644,2,0.826086957,0,0.75,0,High
S08410,0.147058824,1,2,1,0.869120654,1,0.173913043,0.632653061,0.237288136,2,0.289855072,1,1,0,Low
S08411,0.882352941,1,2,4,0.032719836,0.333333333,0.405797101,0.408163265,1,0,0.347826087,3,0,0,Low
S08412,0.617647059,0,0,4,0.190184049,0.333333333,0.275362319,0.306122449,0.593220339,0,0.463768116,2,0.75,0,Low
S08413,0.764705882,0,1,1,0.623721881,0.666666667,0.086956522,0.428571429,1,2,0.043478261,0,0.5,0,Low
S08414,0.794117647,1,2,4,0.801635992,0.666666667,0.507246377,0.102040816,0.677966102,0,0.260869565,3,0,1,Low
S08415,0.294117647,0,1,2,0.879345603,1,0.275362319,0.163265306,0.423728814,1,0.072463768,0,0.5,0,Low
S08416,0.735294118,1,0,0,0.685071575,0,0.086956522,0.673469388,0.949152542,2,0.086956522,2,0.75,0,Low
S08417,0.676470588,0,0,0,0.480572597,1,0,0.857142857,0.423728814,1,0.362318841,1,0.5,0,Low
S08418,0.029411765,0,2,1,0.263803681,0,0.347826087,1,0.593220339,1,0.942028986,0,0.25,0,High
S08419,0.823529412,1,0,0,0.17791411,0,0.188405797,0.612244898,0.203389831,2,0.362318841,2,0.75,0,Low
S08420,0.970588235,0,2,3,0.378323108,1,0.014492754,0.204081633,0.779661017,2,1,1,0.25,0,High
S08421,0.147058824,1,2,3,0.670756646,0,0.115942029,0.285714286,0.86440678,1,0.15942029,2,0.75,0,Low
S08422,0.294117647,1,1,4,0.856850716,0,0.173913043,0,0.576271186,2,0.985507246,3,0.5,0,High
S08423,0.970588235,1,0,2,0.163599182,0,0.594202899,0.795918367,0.203389831,2,0.217391304,2,0,0,Low
S08424,0.205882353,0,0,1,0.388548057,0.333333333,0.420289855,0.367346939,0.610169492,2,0.260869565,1,1,1,Low
S08425,0.735294118,0,0,0,0.736196319,0.333333333,0.927536232,0.040816327,0.389830508,1,0.014492754,2,0.75,0,Low
S08426,0.117647059,0,1,1,0.241308793,0.666666667,0.043478261,0.755102041,0.152542373,2,0.884057971,3,0,0,High
S08427,0.352941176,1,2,4,0.462167689,1,0.956521739,0.040816327,0.033898305,0,0.057971014,1,0.25,0,Low
S08428,0.264705882,0,0,2,0.337423313,0.333333333,0.333333333,0.469387755,0.474576271,2,0.579710145,0,0.5,0,Medium
S08429,0.794117647,0,0,1,0.339468303,0.666666667,0.202898551,0.428571429,0.271186441,1,0.492753623,0,1,0,Low
S08430,0.617647059,0,1,1,0.122699387,0.666666667,0.15942029,0.06122449,0.525423729,2,0.217391304,3,0.75,1,Low
S08431,0.058823529,1,2,0,0.928425358,0.666666667,0.507246377,0.653061224,0.033898305,1,0.927536232,2,0.25,1,High
S08432,0.970588235,1,2,4,0.474437628,0.333333333,0.637681159,0.448979592,0.830508475,2,0.101449275,0,0.25,0,Low
S08433,0.852941176,0,0,0,0.006134969,1,0.550724638,0.673469388,0.93220339,0,0.101449275,1,0.25,0,Low
S08434,0.5,0,1,1,0.188139059,0.333333333,0.782608696,0,0.338983051,2,0.391304348,2,0.75,0,Low
S08435,0.470588235,0,1,4,0.852760736,0.333333333,0.275362319,0.673469388,0.406779661,2,0.420289855,0,0.5,0,Low
S08436,0.882352941,1,0,3,0.903885481,0.333333333,0.202898551,0.714285714,0.288135593,2,0.855072464,3,0.75,0,High
S08437,0,0,2,2,0.531697342,0.333333333,0.202898551,0.734693878,0.627118644,2,0.724637681,0,0.5,0,Medium
S08438,0.117647059,1,2,1,0.983640082,0,0.434782609,0.285714286,0.355932203,0,0.144927536,0,0.75,0,Low
S08439,0.264705882,1,0,4,0.239263804,1,0.028985507,0.428571429,0.728813559,1,0.289855072,2,1,1,Low
S08440,0.352941176,1,0,0,0.206543967,0.666666667,0.492753623,0.918367347,0.542372881,2,0.985507246,1,0.75,0,High
S08441,0.470588235,1,2,3,0.81799591,0,0.768115942,0.755102041,0.305084746,0,0.246376812,0,0.75,0,Low
S08442,0.735294118,0,2,4,0.801635992,0,0.130434783,0.040816327,0.372881356,2,0.463768116,0,0,0,Low
S08443,0,0,2,2,0.036809816,1,0.971014493,0.612244898,0.508474576,1,0.405797101,0,0.25,0,Low
S08444,0.382352941,1,2,3,0.134969325,0.666666667,0.333333333,0.87755102,0.966101695,1,0.739130435,1,1,0,Medium
S08445,0.617647059,1,0,3,0.411042945,0.666666667,0.173913043,0.06122449,0.084745763,2,0.144927536,0,0,0,Low
S08446,0.852941176,0,2,3,0.950920245,0.666666667,0.15942029,0.591836735,0.084745763,1,0.231884058,0,0,0,Low
S08447,0.735294118,1,2,1,0.672801636,1,0.971014493,0.428571429,0.254237288,0,0.449275362,0,0,1,Low
S08448,0.823529412,1,2,1,0.417177914,0.666666667,0.898550725,0.489795918,0.406779661,0,0.130434783,1,0.75,0,Low
S08449,0.5,0,1,0,0.789366053,1,0.637681159,0.306122449,0.254237288,2,0.782608696,2,0.5,0,High
S08450,0.676470588,1,1,0,0.188139059,0.666666667,0.057971014,0.897959184,0.491525424,0,0.652173913,3,0.5,1,Medium
S08451,0.323529412,0,2,3,0.701431493,1,0.855072464,0,0.677966102,2,0.347826087,2,0.75,0,Low
S08452,0.735294118,0,1,0,0.914110429,0.666666667,0.014492754,0.224489796,0.593220339,2,0.130434783,3,1,0,Low
S08453,0.852941176,0,2,2,0.99795501,0.333333333,0.623188406,0.795918367,0.050847458,0,0.565217391,1,0,1,Medium
S08454,0.5,0,0,2,0.505112474,1,1,0.632653061,0,2,0.173913043,0,0.75,0,Low
S08455,0.470588235,1,2,1,0.627811861,1,0.115942029,0.653061224,0.983050847,2,0.260869565,3,0.5,1,Low
S08456,0.647058824,0,1,1,0.218813906,0,0.898550725,0.081632653,0.271186441,0,0.217391304,0,0.5,0,Low
S08457,0.735294118,0,1,0,0.742331288,1,0.753623188,0.081632653,0.491525424,0,0.84057971,0,0.5,0,High
S08458,0.941176471,0,1,2,0.627811861,0.333333333,0.811594203,0,0.288135593,2,0.202898551,1,0.5,0,Low
S08459,0.794117647,1,0,3,0.390593047,0,0.231884058,0.326530612,0.881355932,2,0.666666667,1,0.25,0,Medium
S08460,0.588235294,1,2,3,0.811860941,0.666666667,0.086956522,0.346938776,0.389830508,2,0.15942029,3,1,0,Low
S08461,0.058823529,1,2,3,0.924335378,0.333333333,0.608695652,0.795918367,0,2,0.565217391,1,1,0,Medium
S08462,0.176470588,1,2,3,0.554192229,0,0.869565217,0.346938776,0.457627119,2,0.927536232,3,0.75,0,High
S08463,0.411764706,0,2,2,0.218813906,0.666666667,0.52173913,0.714285714,0.491525424,0,0.666666667,2,1,0,Medium
S08464,0.529411765,1,2,4,0.402862986,0.666666667,0.768115942,0.040816327,0.898305085,0,0.028985507,1,0.75,1,Low
S08465,0.441176471,2,2,4,0.425357873,1,1,0.102040816,0.525423729,1,0.550724638,2,0.75,0,Medium
S08466,0.911764706,1,2,0,0.856850716,0.666666667,0.333333333,0.979591837,0.016949153,2,0.130434783,2,0,0,Low
S08467,0.735294118,0,2,1,0.145194274,0,0.086956522,0.081632653,0.13559322,0,0.652173913,1,0.75,0,Medium
S08468,0.176470588,1,0,0,0.122699387,0.333333333,0.507246377,0.244897959,0.288135593,0,0.15942029,1,0.75,0,Low
S08469,0.294117647,0,2,0,0.63599182,1,0.782608696,0.081632653,0.525423729,0,0.608695652,1,1,0,Medium
S08470,0.823529412,0,1,3,0.202453988,0.666666667,0.84057971,0.93877551,0.406779661,2,0.52173913,2,0.5,0,Medium
S08471,0.764705882,1,0,4,0.449897751,0.333333333,0.15942029,0,0.610169492,0,0.507246377,3,0,0,Medium
S08472,0.764705882,0,0,3,0.425357873,0,0.666666667,0.93877551,0.423728814,0,0.913043478,1,0,0,High
S08473,0.911764706,1,1,0,0.069529652,1,0.797101449,0.591836735,0.186440678,1,0.869565217,2,0,0,High
S08474,0.735294118,1,0,1,0.656441718,0.666666667,0.768115942,0.326530612,0.491525424,0,0.057971014,0,0,0,Low
S08475,0.352941176,1,2,2,0.016359918,0,0.130434783,0.612244898,0.525423729,0,0.043478261,1,1,0,Low
S08476,0.794117647,1,0,2,0.531697342,0.666666667,0.652173913,0.591836735,0.966101695,2,0.724637681,3,1,0,Medium
S08477,0.558823529,2,2,1,0.862985685,1,0.231884058,0.387755102,0.559322034,0,0.086956522,1,0,0,Low
S08478,0.735294118,0,1,0,0.331288344,0,0.971014493,0.714285714,0.86440678,2,0.507246377,2,1,0,Medium
S08479,0.823529412,0,2,3,0.525562372,0.666666667,0.84057971,0.93877551,0.169491525,1,0.84057971,1,0.25,0,High
S08480,0.058823529,1,2,1,0.108384458,1,0.304347826,0.510204082,0.423728814,2,0.565217391,2,1,0,Medium
S08481,0.764705882,1,2,1,0.901840491,0.666666667,0.028985507,0.836734694,0.016949153,2,0.260869565,1,0,0,Low
S08482,0.117647059,1,1,1,0.100204499,0,0.811594203,0.693877551,0.288135593,0,0.797101449,0,0.75,0,High
S08483,0.382352941,0,2,4,0.895705521,1,0.115942029,0,0.966101695,0,0.710144928,3,0.25,0,Medium
S08484,0.647058824,1,0,2,0.294478528,0.333333333,0.811594203,0.979591837,0.610169492,1,0.275362319,2,0.75,0,Low
S08485,0.529411765,1,1,2,0.81799591,0.333333333,0.101449275,0.795918367,0.966101695,2,0.304347826,0,0,1,Low
S08486,0.970588235,1,2,1,0.591002045,0,0.52173913,0.326530612,0.86440678,2,0.086956522,1,1,0,Low
S08487,0.411764706,1,1,2,0.061349693,0,0.072463768,0.428571429,0.694915254,2,0.739130435,0,0.5,0,Medium
S08488,0.382352941,1,1,4,0.319018405,1,0.463768116,0.959183673,0.13559322,2,0.956521739,0,0.75,0,High
S08489,0.176470588,1,2,2,0.423312883,0.333333333,0.333333333,0.571428571,0.050847458,2,0.130434783,1,0,0,Low
S08490,0.058823529,0,0,1,0.341513292,0.666666667,0.202898551,0,0.254237288,2,0,3,0.75,1,
S08491,0.794117647,0,2,4,0.721881391,0,0.376811594,0.714285714,0.779661017,0,0.884057971,3,1,0,High
S08492,0.705882353,0,1,0,0.991820041,0,0.927536232,0.102040816,0.016949153,0,0.898550725,3,0.75,0,High
S08493,0.676470588,1,0,4,0.155419223,0.666666667,0.826086957,0.653061224,0.796610169,0,0.826086957,3,1,1,High
S08494,1,1,2,2,0.81390593,0.333333333,0.884057971,0.816326531,0.118644068,1,0.666666667,1,0,0,Medium
S08495,0.058823529,1,2,4,0.760736196,1,0.333333333,0.367346939,0.559322034,0,0.884057971,3,1,0,High
S08496,0.735294118,1,0,1,0.781186094,0.333333333,0.086956522,0.857142857,0.593220339,0,0.449275362,1,0.75,1,Low
S08497,0.617647059,1,2,3,0.355828221,0.666666667,0.492753623,0.489795918,0.271186441,2,0,0,1,1,
S08498,0.176470588,1,2,3,0.257668712,0.666666667,0.797101449,0.306122449,0.389830508,0,0.811594203,2,0.5,1,High
S08499,0.558823529,0,1,2,0.963190184,0.333333333,0.231884058,0,0.254237288,2,0.217391304,3,0.75,0,Low
S08500,0.176470588,0,0,2,0.578732106,1,0.434782609,0.102040816,0.779661017,2,0.652173913,0,0.5,0,Medium
S08501,0.205882353,1,2,2,0.124744376,1,0.84057971,0.224489796,0.474576271,2,0.724637681,0,0,0,Medium
S08502,0.911764706,1,2,1,0.535787321,1,0.289855072,1,0.084745763,0,0.31884058,3,0.25,0,Low
S08503,0.882352941,1,2,3,0.762781186,1,0.869565217,0.183673469,0.627118644,1,0.507246377,3,0.5,1,Medium
S08504,0.617647059,1,2,1,0.63599182,0.666666667,0.347826087,0.653061224,0.237288136,2,0.072463768,2,1,1,Low
S08505,0.323529412,1,0,3,0.603271984,1,0.724637681,0.387755102,0.084745763,0,0.188405797,1,0.5,0,Low
S08506,1,0,2,4,0.226993865,0.333333333,0.594202899,0.163265306,0.050847458,2,0.130434783,1,0.75,0,Low
S08507,0.205882353,2,2,1,0.169734151,0.666666667,0.289855072,0.673469388,0.93220339,0,0.710144928,3,1,0,Medium
S08508,0.294117647,0,0,1,0.443762781,0.666666667,0.246376812,0.408163265,0.305084746,0,0.31884058,2,0.5,0,Low
S08509,0.441176471,1,2,0,0.134969325,0.666666667,0.768115942,0.285714286,0.661016949,1,0.362318841,2,0.25,0,Low
S08510,0.617647059,0,2,4,0.173824131,1,0.811594203,0.102040816,0.576271186,2,0.217391304,2,1,0,Low
S08511,0.382352941,1,0,2,0.918200409,1,0.15942029,0.040816327,0.033898305,1,0.695652174,0,1,0,Medium
S08512,0.411764706,0,2,4,0.691206544,0,0.768115942,0.836734694,0.694915254,0,0.898550725,3,1,0,High
S08513,0.911764706,1,0,2,0.286298569,0.333333333,0.710144928,0.673469388,0.711864407,0,0.768115942,3,0.25,0,High
S08514,0.529411765,0,0,4,0.505112474,0.666666667,0.739130435,0.673469388,0.508474576,2,0.753623188,1,0.5,0,High
S08515,0.617647059,2,2,4,0.098159509,0,0.855072464,1,0.050847458,2,0.449275362,1,1,0,Low
S08516,0.529411765,0,1,3,0.501022495,0.666666667,0.028985507,0.12244898,0.338983051,0,0.449275362,3,0,0,Low
S08517,0.911764706,0,2,3,0.153374233,0.666666667,0.84057971,0.102040816,0.322033898,0,0.231884058,2,0.75,0,Low
S08518,0.411764706,0,2,2,0.865030675,0,0.043478261,0.285714286,0.13559322,2,0.086956522,0,0,1,Low
S08519,0.323529412,0,1,3,0.480572597,0,0.884057971,0.12244898,0.06779661,2,0.594202899,1,0.25,0,Medium
S08520,0.647058824,2,0,3,0.255623722,0.333333333,0.898550725,0.142857143,0.593220339,0,0.942028986,1,0.5,0,High
S08521,0.529411765,0,2,3,0.595092025,0.666666667,0.623188406,0.93877551,0.169491525,1,0.115942029,0,0.75,1,Low
S08522,0.235294118,0,2,1,0.942740286,0,0.15942029,0.06122449,0.661016949,2,0.869565217,2,0.25,0,High
S08523,0.176470588,1,2,2,0.879345603,0.666666667,0.855072464,0.408163265,0.389830508,2,0.289855072,2,0,1,Low
S08524,0.529411765,0,2,0,0.889570552,0.333333333,0.391304348,0.326530612,0.016949153,0,0.608695652,0,0.25,0,Medium
S08525,0.794117647,1,1,4,0.828220859,0,0.492753623,0.081632653,0.050847458,1,0.913043478,0,0.25,0,High
S08526,0.882352941,1,2,2,0.676891616,1,0.797101449,0,0.169491525,2,0.913043478,0,0.25,1,High
S08527,0.558823529,1,2,1,0.321063395,1,0.565217391,0.081632653,0.983050847,1,0.898550725,0,1,0,High
S08528,0.823529412,0,1,3,0.441717791,0.333333333,0.550724638,0.755102041,0.152542373,2,0.753623188,0,0.5,0,High
S08529,0.558823529,0,0,4,0.578732106,0.333333333,0.507246377,0.428571429,0.847457627,1,0.971014493,3,0.75,1,High
S08530,0.794117647,0,2,0,0.053169734,1,0.014492754,0.979591837,0.542372881,0,0.68115942,2,0.5,0,Medium
S08531,0.058823529,0,2,3,0.8200409,0.666666667,0,0.530612245,0.423728814,1,0.434782609,3,0.75,0,Low
S08532,0.705882353,0,1,0,0.703476483,0,0.130434783,0.959183673,0.593220339,2,0.101449275,0,0.25,0,Low
S08533,0.264705882,0,1,2,0.940695297,0.333333333,0.536231884,0.775510204,0.644067797,1,0.376811594,2,0.5,0,Low
S08534,0.352941176,1,0,4,0.218813906,0,0.173913043,0.979591837,0.220338983,2,0.985507246,0,0,0,High
S08535,0.441176471,0,2,3,0.055214724,0,0.405797101,0.897959184,0.237288136,0,0.811594203,1,1,1,High
S08536,0.970588235,0,0,0,0.846625767,0.333333333,0.652173913,0.653061224,0.06779661,2,0.956521739,0,0.5,0,High
S08537,0.088235294,1,0,3,0.685071575,1,0.434782609,0.408163265,0.305084746,0,0.782608696,0,0.75,0,High
S08538,0.764705882,1,0,0,0.480572597,0.333333333,0.31884058,0.755102041,0.661016949,2,0.492753623,2,0.75,0,Low
S08539,0.941176471,1,0,2,0.17791411,0.666666667,0.52173913,0.979591837,0.423728814,1,0.782608696,0,0.75,0,High
S08540,0.882352941,0,2,2,0.476482618,1,0.057971014,0.408163265,0.627118644,2,0.217391304,2,0.75,0,Low
